feat_1,feat_2,feat_3,feat_4,feat_5,class
0.01704654280789121,0.6666666666666666,0.808511,0.1401189408234603,0.5161902119193665,0
0.16950775713464852,0.16666666666666666,0.234043,0.16008676957342163,0.2669949810915839,0
0.11875119708868032,0.33333333333333337,0.361702,0.3286532929130449,0.6900203531183294,1
0.18655429994253975,0.5,0.978723,0.013235840009898858,0.594015750436911,0
0.9408159356445126,0.33333333333333337,0.148936,0.13338695208339776,0.2171928480236855,0
0.16950775713464852,0.16666666666666666,0.489362,0.013235840009898858,0.6023479275841396,0
0.8220647385558322,0.33333333333333337,0.893617,0.012303956445076897,0.5502737297121161,0
0.16108025282512928,0.0,0.510638,0.657418721192811,0.5998862058299783,1
0.8643937942922812,0.0,0.723404,0.5550275311658984,0.7191817002681927,1
0.7965906914384218,0.9999999999999999,0.510638,0.16693862715377242,0.43533398079755203,1
0.957670944263551,0.6666666666666666,0.042553,0.006615986636557686,0.5269828379553199,0
0.06780310285385942,0.5,0.851064,0.3132134129365546,0.6460899483089346,1
0.1356062057077188,0.6666666666666666,0.829787,0.013235840009898858,0.5798143907620518,0
0.8559662899827618,0.9999999999999999,0.255319,0.08869134160299438,0.12308226911175633,0
0.05937559854434016,0.33333333333333337,0.808511,0.4693522442540291,0.6527164857712737,1
0.9408159356445126,0.33333333333333337,0.851064,0.00766000556810098,0.7129332038404896,0
0.9237693928366213,0.0,0.021277,0.05978748414637919,0.36735405643121627,0
0.7881631871289025,0.8333333333333334,0.085106,0.012651962755591328,0.3186898650635351,0
0.9237693928366213,0.0,0.680851,0.253077922479661,0.6635103846726635,1
0.194981804252059,0.6666666666666666,1.0,0.012651962755591328,0.5544398182857303,0
0.0339015514269297,0.9999999999999999,0.659574,0.024727781730442072,0.2387806458264652,0
0.9237693928366213,0.0,0.340426,0.2476219568781514,0.7142582567598702,1
0.8814403371001723,0.33333333333333337,0.978723,0.4332485229065487,0.6502560368825488,1
0.12717870139819956,0.5,0.0,0.3286532929130449,0.562961652382995,1
0.07623060716337866,0.6666666666666666,0.595745,0.01741191573607201,0.5298238736095536,0
0.08484964566175063,0.8333333333333334,0.765957,0.26120193646178114,0.6167389442090351,1
0.9831449913809616,0.0,0.765957,0.03923964487889381,0.8560872880201724,0
0.8220647385558322,0.33333333333333337,0.0,0.024611779626937252,0.5445942041345215,0
0.8730128327906531,0.16666666666666666,0.638298,0.3112375104401893,0.6330239846034197,1
0.8052097299367937,0.0,0.361702,0.029603736814427573,0.6281005410950972,0
0.9660984485730703,0.8333333333333334,0.12766,0.06036749466390323,0.23499259828748686,1
0.9831449913809616,0.0,0.978723,0.007195997154081729,0.5892819638786247,0
0.11013215859030837,0.16666666666666666,0.87234,0.2494779905342284,0.6220417016174302,0
0.10170465428078912,0.0,0.255319,0.18481455130386368,0.3171738823286819,1
0.7881631871289025,0.8333333333333334,0.297872,0.16693862715377242,0.3107357289509425,1
0.8052097299367937,0.0,0.808511,0.029603736814427573,0.6616163609031744,0
0.9069143842175829,0.8333333333333334,0.659574,0.08463126798032605,0.4347662828128799,0
0.813637234246313,0.16666666666666666,0.191489,0.010215918581990308,0.1442907530144636,0
0.15265274851561003,0.9999999999999999,0.659574,0.180634608840907,0.24540718328880423,0
0.8475387856732427,0.8333333333333334,0.468085,0.012071952238067257,0.524900430101231,0
0.08484964566175063,0.8333333333333334,0.893617,0.1371028861323352,0.3749288786437364,0
0.9915724956904808,0.16666666666666666,0.148936,0.13629087140780152,0.2118913634807269,1
0.025474047117410453,0.8333333333333334,0.106383,0.024147771212918,0.1832977143155357,0
0.7881631871289025,0.8333333333333334,0.765957,0.18980650849135397,0.6157919323242904,1
0.9492434399540318,0.5,0.0,0.00766000556810098,0.6057566612230455,0
0.025474047117410453,0.8333333333333334,0.765957,0.1238670461224364,0.5158108980192941,1
0.0339015514269297,0.9999999999999999,0.638298,0.025307792247966115,0.22874410185978372,0
0.025474047117410453,0.8333333333333334,0.659574,0.1238670461224364,0.29842839304557245,1
0.8052097299367937,0.0,0.042553,0.012419958548581689,0.29217862375243275,0
0.9915724956904808,0.16666666666666666,0.765957,0.17541064744640703,0.9589093579794025,1
0.7881631871289025,0.8333333333333334,0.978723,0.012651962755591328,0.4033328708588914,0
0.06780310285385942,0.5,0.957447,0.3488531258700157,0.5569015400398916,1
0.09327714997126987,0.9999999999999999,0.361702,0.16763463977480128,0.33497363259248325,1
0.1356062057077188,0.6666666666666666,0.702128,0.21175023973768062,0.5546294752357666,1
0.8814403371001723,0.33333333333333337,1.0,0.22591022983883444,0.6392724810311228,0
0.8391112813637235,0.6666666666666666,0.468085,0.037727750796547777,0.6404091498659036,0
0.813637234246313,0.16666666666666666,0.382979,0.02437977541992764,0.646847303243643,0
0.8475387856732427,0.8333333333333334,0.914894,0.012071952238067257,0.46165429229318167,0
0.05937559854434016,0.33333333333333337,0.12766,0.14418288118291214,0.2092399847765294,0
0.04232905573644895,0.0,0.829787,0.349317134284035,0.6023479275841396,1
0.07623060716337866,0.6666666666666666,0.361702,0.34896912797352053,0.6250711213562635,1
0.15265274851561003,0.9999999999999999,0.085106,0.16601061032573391,0.16871704074060406,0
0.00842750430951925,0.5,0.319149,0.0017400315525721854,0.525278471135867,0
0.9321968971461405,0.16666666666666666,0.957447,0.1934064404367866,0.5928803544675667,1
0.0,0.33333333333333337,0.829787,0.0005800105175240711,0.5438355763343767,0
0.07623060716337866,0.6666666666666666,0.680851,0.4935000154669471,0.53455766016784,1
0.11013215859030837,0.16666666666666666,0.085106,0.01741191573607201,0.3300501890841606,0
0.17793526144416777,0.33333333333333337,0.87234,0.013235840009898858,0.6407871909005396,0
0.8730128327906531,0.16666666666666666,0.468085,0.012071952238067257,0.7135009018251618,0
0.14403371001723808,0.8333333333333334,0.787234,0.3170414823522133,0.6118155007007123,1
0.898295345719211,0.6666666666666666,0.425532,0.13303894577288336,0.7659531407318213,0
0.06780310285385942,0.5,0.723404,0.4212925727719862,0.7174773334487399,1
0.05094809423482091,0.16666666666666666,0.808511,0.5370317381755189,0.6777117443475229,1
0.0,0.33333333333333337,0.93617,0.06083150307792248,0.45351177209598936,1
0.7881631871289025,0.8333333333333334,0.361702,0.21302626287623347,0.57299692348424,1
0.8814403371001723,0.33333333333333337,0.319149,0.18980650849135397,0.7472063785832754,1
0.8559662899827618,0.9999999999999999,0.021277,0.011491941720543214,0.37057313312008594,0
0.15265274851561003,0.9999999999999999,0.595745,0.16693862715377242,0.2387806458264652,0
0.18655429994253975,0.5,0.659574,0.012071952238067257,0.5201666435429446,0
0.09327714997126987,0.9999999999999999,0.042553,0.013119837906394038,0.26907738894567285,0
0.8475387856732427,0.8333333333333334,0.723404,0.25539796454975716,0.6159815892743268,1
0.18655429994253975,0.5,0.425532,0.013235840009898858,0.6688131420810586,0
0.8220647385558322,0.33333333333333337,0.595745,0.01752791783957683,0.5440252332844129,0
0.9660984485730703,0.8333333333333334,0.617021,0.06036749466390323,0.36356728175767444,0
0.15265274851561003,0.9999999999999999,0.319149,0.16693862715377242,0.23025881172920043,0
0.8730128327906531,0.16666666666666666,0.297872,0.011491941720543214,0.5983714959605615,0
0.08484964566175063,0.8333333333333334,0.212766,0.10668713459337395,0.09430023586196541,0
0.10170465428078912,0.0,0.808511,0.20710628886070467,0.671652904869856,1
0.7965906914384218,0.9999999999999999,0.595745,0.16101865313824357,0.3558040754605546,1
0.8052097299367937,0.0,0.404255,0.030531753642466047,0.6731676147392726,0
0.06780310285385942,0.5,0.765957,0.4212925727719862,0.786214612749784,1
0.7965906914384218,0.9999999999999999,0.765957,0.1894585021808395,0.6601016510337577,1
0.1356062057077188,0.6666666666666666,0.319149,0.3228454542642373,0.6472253442782789,1
0.025474047117410453,0.8333333333333334,0.510638,0.12154700405234017,0.38401841072567333,0
0.9153418885271021,0.9999999999999999,0.106383,0.08091533393138861,0.18386668516564436,0
0.9915724956904808,0.16666666666666666,0.659574,0.006615986636557686,0.6404091498659036,0
0.09327714997126987,0.9999999999999999,0.659574,0.15474680607541683,0.27627289725812054,1
0.17793526144416777,0.33333333333333337,0.0,0.013235840009898858,0.5631513093330313,0
0.1356062057077188,0.6666666666666666,0.425532,0.21175023973768062,0.6546105095407628,1
0.14403371001723808,0.8333333333333334,0.042553,0.26004191542673305,0.4732055461292799,1
0.9915724956904808,0.16666666666666666,0.510638,0.1508027345562533,0.6627530297379552,1
0.17793526144416777,0.33333333333333337,0.851064,0.013235840009898858,0.6712735909697836,0
0.8814403371001723,0.33333333333333337,0.297872,0.18980650849135397,0.6354857063575811,1
0.12717870139819956,0.5,0.106383,0.15625870015776286,0.2929372515525776,0
0.957670944263551,0.6666666666666666,0.340426,0.02774383642156711,0.7360344386472496,0
0.8220647385558322,0.33333333333333337,0.276596,0.16148266155226285,0.5139181471152414,1
0.9408159356445126,0.33333333333333337,0.382979,0.008939895443437373,0.7326257050083438,0
0.04232905573644895,0.0,0.723404,0.6516147492807869,0.6858542645447152,1
0.14403371001723808,0.8333333333333334,0.702128,0.4065487054165249,0.42984283930455724,1
0.9321968971461405,0.16666666666666666,0.829787,0.1934064404367866,0.7498577572874728,1
0.9408159356445126,0.33333333333333337,0.765957,0.06036749466390323,0.8625254413979118,0
0.9237693928366213,0.0,0.191489,0.13153091842732081,0.13709524470201584,1
0.16950775713464852,0.16666666666666666,0.93617,0.013235840009898858,0.551600055496933,0
0.16950775713464852,0.16666666666666666,0.808511,0.012651962755591328,0.7405798411209362,0
0.7965906914384218,0.9999999999999999,0.702128,0.1894585021808395,0.4684717595709934,1
0.8220647385558322,0.33333333333333337,0.468085,0.01752791783957683,0.592311383617458,0
0.8730128327906531,0.16666666666666666,0.148936,0.06883951495653787,0.16777130172129595,0
0.9069143842175829,0.8333333333333334,0.595745,0.08463126798032605,0.4226473309921095,0
0.12717870139819956,0.5,0.170213,0.01288396696260094,0.15678774586986988,0
0.957670944263551,0.6666666666666666,0.425532,0.007195997154081729,0.7261875516306043,0
0.8730128327906531,0.16666666666666666,0.255319,0.14720280261082072,0.4004918352046577,0
0.8391112813637235,0.6666666666666666,0.382979,0.03958765118940824,0.7447446568291141,0
0.8391112813637235,0.6666666666666666,0.446809,0.03656772976149966,0.6676764732462779,0
0.9660984485730703,0.8333333333333334,0.382979,0.1339669626009218,0.6712735909697836,1
0.1356062057077188,0.6666666666666666,0.12766,0.013119837906394038,0.22722939199036696,0
0.0339015514269297,0.9999999999999999,0.425532,0.025307792247966115,0.3849641497449814,0
0.194981804252059,0.6666666666666666,0.702128,0.01276796485909612,0.555008789135839,0
0.0,0.33333333333333337,1.0,0.05386751013085039,0.5053963130179767,1
0.09327714997126987,0.9999999999999999,0.595745,0.15474680607541683,0.2662376261568756,1
0.04232905573644895,0.0,0.978723,0.2651498747177282,0.5290665186748452,1
0.17793526144416777,0.33333333333333337,0.382979,0.013235840009898858,0.7032759737738806,0
0.813637234246313,0.16666666666666666,0.914894,0.010215918581990308,0.45199706222657265,0
0.1356062057077188,0.6666666666666666,0.212766,0.15625870015776286,0.19276656029754502,1
0.05094809423482091,0.16666666666666666,0.021277,0.18411853868283481,0.4913833374277171,0
0.07623060716337866,0.6666666666666666,0.404255,0.4935000154669471,0.6743042835740535,1
0.8220647385558322,0.33333333333333337,0.255319,0.16148266155226285,0.3806096770867674,1
0.05094809423482091,0.16666666666666666,0.255319,0.1728586011693012,0.34501017655916466,0
0.8475387856732427,0.8333333333333334,0.085106,0.01752791783957683,0.34330580973971175,0
0.9321968971461405,0.16666666666666666,0.893617,0.19491446778234914,0.6279108841450608,1
0.9069143842175829,0.8333333333333334,0.531915,0.05978748414637919,0.4953610419167317,0
0.194981804252059,0.6666666666666666,0.510638,0.01288396696260094,0.5741335923190208,0
0.9915724956904808,0.16666666666666666,0.085106,0.13187892473783522,0.37265681383961136,1
0.05094809423482091,0.16666666666666666,0.170213,0.14418288118291214,0.13330719716303752,0
0.8220647385558322,0.33333333333333337,0.446809,0.01752791783957683,0.6197683639478685,0
0.957670944263551,0.6666666666666666,0.489362,0.02774383642156711,0.6328343276533834,0
0.08484964566175063,0.8333333333333334,0.425532,0.30554954063167017,0.5097520585416272,1
0.0339015514269297,0.9999999999999999,0.765957,0.11086707705633062,0.44688523463365026,1
0.1356062057077188,0.6666666666666666,0.723404,0.3228454542642373,0.6534751135714185,1
0.9321968971461405,0.16666666666666666,0.531915,0.1934064404367866,0.6002655197300507,0
0.7881631871289025,0.8333333333333334,0.276596,0.12526293810127762,0.24218810659993456,1
0.9069143842175829,0.8333333333333334,0.574468,0.08463126798032605,0.44101477924058297,0
0.11013215859030837,0.16666666666666666,0.808511,0.2494779905342284,0.7117965350057088,0
0.04232905573644895,0.0,0.680851,0.5370317381755189,0.5555764871205111,1
0.7881631871289025,0.8333333333333334,0.404255,0.2644538620966994,0.5991288508952699,1
0.14403371001723808,0.8333333333333334,0.93617,0.2407700992978006,0.4035212549434911,0
0.08484964566175063,0.8333333333333334,0.0,0.1383789092708881,0.5421324823803603,0
0.9492434399540318,0.5,0.787234,0.007195997154081729,0.7843205889802948,0
0.04232905573644895,0.0,0.085106,0.024147771212918,0.12989973638956814,0
0.813637234246313,0.16666666666666666,0.085106,0.13687088192532557,0.3251280184412745,1
0.05094809423482091,0.16666666666666666,0.276596,0.4693522442540291,0.48854357463891995,1
0.16950775713464852,0.16666666666666666,0.12766,0.15625870015776286,0.2344249003028147,0
0.9660984485730703,0.8333333333333334,0.361702,0.1339669626009218,0.6273431861603888,1
0.05937559854434016,0.33333333333333337,0.297872,0.4693522442540291,0.5199769865929084,1
0.0339015514269297,0.9999999999999999,0.574468,0.025307792247966115,0.24446144426949618,0
0.16108025282512928,0.0,0.319149,0.657418721192811,0.6614279768185747,1
0.8391112813637235,0.6666666666666666,0.255319,0.14813081943885917,0.41374745586020883,1
0.10170465428078912,0.0,0.489362,0.30554954063167017,0.5915540286827498,1
0.9831449913809616,0.0,0.234043,0.13187892473783522,0.22495732718624184,1
0.00842750430951925,0.5,0.744681,0.024147771212918,0.6864232353948237,1
0.12717870139819956,0.5,0.468085,0.21291026077272865,0.583980479335666,0
0.17793526144416777,0.33333333333333337,0.723404,0.10494710304080182,0.7125538899404172,1
0.0339015514269297,0.9999999999999999,0.93617,0.024727781730442072,0.29861677713017215,0
0.0339015514269297,0.9999999999999999,0.0,0.024727781730442072,0.3177428531787905,0
0.06780310285385942,0.5,0.425532,0.2592299007021994,0.6601016510337577,0
0.7881631871289025,0.8333333333333334,1.0,0.012651962755591328,0.38212438695618417,0
0.9153418885271021,0.9999999999999999,0.87234,0.08463126798032605,0.6332136415534558,0
0.15265274851561003,0.9999999999999999,0.489362,0.2407700992978006,0.35220568487161247,0
1.0,0.33333333333333337,0.319149,0.16148266155226285,0.7125538899404172,0
0.16950775713464852,0.16666666666666666,0.021277,0.28070575679772325,0.5294445597094812,0
0.7965906914384218,0.9999999999999999,0.0,0.012651962755591328,0.3612952169535493,0
0.898295345719211,0.6666666666666666,0.382979,0.13303894577288336,0.7896233463886898,0
0.8730128327906531,0.16666666666666666,0.744681,0.3112375104401893,0.9884487461639019,1
0.8052097299367937,0.0,0.234043,0.13687088192532557,0.22116927964726352,1
0.1356062057077188,0.6666666666666666,0.595745,0.01358384632041329,0.5199769865929084,0
0.1356062057077188,0.6666666666666666,0.510638,0.01358384632041329,0.5733762373843124,0
0.8304922428653515,0.5,0.361702,0.012303956445076897,0.672220602854528,0
0.8220647385558322,0.33333333333333337,1.0,0.018107928357100872,0.5773526690078905,0
0.01704654280789121,0.6666666666666666,0.787234,0.1401189408234603,0.5762160001731097,0
0.1356062057077188,0.6666666666666666,0.787234,0.21175023973768062,0.6813101349364649,1
0.17793526144416777,0.33333333333333337,0.234043,0.1611346552417484,0.2768405952427927,1
0.05937559854434016,0.33333333333333337,0.170213,0.0839313886225137,0.15584073398512532,0
0.8052097299367937,0.0,0.978723,0.13687088192532557,0.5368297249719651,1
0.8898678414096916,0.5,0.191489,0.13338695208339776,0.2065898789377683,0
0.9492434399540318,0.5,0.489362,0.03923964487889381,0.6029156255688117,1
0.08484964566175063,0.8333333333333334,0.553191,0.14929084047390725,0.40124919013936605,0
0.9321968971461405,0.16666666666666666,0.723404,0.19491446778234914,0.774853015863722,0
0.11013215859030837,0.16666666666666666,0.234043,0.1843505428898444,0.24616453822351264,0
0.17793526144416777,0.33333333333333337,0.531915,0.012651962755591328,0.5427001803650324,0
0.9915724956904808,0.16666666666666666,0.553191,0.13129891422031117,0.6551782075254351,1
0.00842750430951925,0.5,0.808511,0.0,0.5953420762217282,0
0.025474047117410453,0.8333333333333334,0.404255,0.1238670461224364,0.4783186465876387,0
0.11875119708868032,0.33333333333333337,0.468085,0.3252853651746218,0.6311299608339305,1
0.0339015514269297,0.9999999999999999,0.085106,0.024147771212918,0.11191032917573053,0
0.8559662899827618,0.9999999999999999,0.234043,0.08869134160299438,0.09373126501185676,0
0.8052097299367937,0.0,0.617021,0.030183747331951616,0.5260370989360118,0
0.00842750430951925,0.5,0.489362,0.024727781730442072,0.5570911969899278,1
0.8814403371001723,0.33333333333333337,0.085106,0.140586815974263,0.40825631436721405,0
0.9747174870714423,0.9999999999999999,1.0,0.006615986636557686,0.4181019285184228,0
0.7965906914384218,0.9999999999999999,0.212766,0.011491941720543214,0.030486400069243885,0
0.00842750430951925,0.5,0.553191,0.02600380486899498,0.536640068021929,1
0.7965906914384218,0.9999999999999999,0.914894,0.013235840009898858,0.3779582983825699,0
0.06780310285385942,0.5,0.021277,0.3132134129365546,0.5233857202318143,1
0.0,0.33333333333333337,0.06383,0.014163856837937333,0.3359206444772278,0
0.9321968971461405,0.16666666666666666,0.702128,0.2476219568781514,0.6542324685061269,1
0.9747174870714423,0.9999999999999999,0.425532,0.1264229591363257,0.5131595193150966,1
0.8898678414096916,0.5,0.638298,0.30659355956321344,0.6263961742756442,0
0.8220647385558322,0.33333333333333337,0.553191,0.01752791783957683,0.5455399431538296,0
1.0,0.33333333333333337,0.510638,0.16659062084325796,0.6277212271950247,0
0.7965906914384218,0.9999999999999999,0.553191,0.16693862715377242,0.391591960072757,1
0.16108025282512928,0.0,0.787234,0.7281181365422092,0.786214612749784,1
0.9153418885271021,0.9999999999999999,0.638298,0.13965493240944102,0.47926565847238334,0
0.957670944263551,0.6666666666666666,0.87234,0.007195997154081729,0.6379474281117423,0
0.16950775713464852,0.16666666666666666,0.914894,0.011491941720543214,0.5114564253610802,0
0.8643937942922812,0.0,0.404255,0.21302626287623347,0.5767849710232185,1
0.9153418885271021,0.9999999999999999,0.191489,0.07801141460698488,0.0772578405328724,0
0.9153418885271021,0.9999999999999999,0.06383,0.08463126798032605,0.2842257605052767,0
0.9069143842175829,0.8333333333333334,0.744681,0.7362460172611129,0.7905703582734345,1
0.9831449913809616,0.0,0.680851,0.1508027345562533,0.5836011654355937,1
0.025474047117410453,0.8333333333333334,0.446809,0.025307792247966115,0.4459382227489057,0
0.8391112813637235,0.6666666666666666,0.319149,0.03656772976149966,0.6854762235100793,0
0.9321968971461405,0.16666666666666666,0.446809,0.14290685804435924,0.6765763483781786,0
0.8391112813637235,0.6666666666666666,0.0,0.14337086645837846,0.5870098990744995,1
0.194981804252059,0.6666666666666666,0.148936,0.012071952238067257,0.20071942354470113,0
0.16108025282512928,0.0,0.553191,0.6511507408667676,0.5718615275148956,1
0.9660984485730703,0.8333333333333334,0.93617,0.12027098091378727,0.4502926954071197,1
0.0,0.33333333333333337,0.021277,0.06083150307792248,0.45578510976555087,1
0.14403371001723808,0.8333333333333334,0.744681,0.6511507408667676,0.642870871620065,1
0.1356062057077188,0.6666666666666666,0.531915,0.01358384632041329,0.5574705108900003,0
0.9492434399540318,0.5,0.191489,0.05978748414637919,0.20299148834882624,1
0.00842750430951925,0.5,0.680851,0.006847990843567298,0.506153667952685,0
0.9408159356445126,0.33333333333333337,0.808511,0.06036749466390323,0.7793971454719721,0
0.8220647385558322,0.33333333333333337,0.085106,0.023567760695393958,0.32607375746058254,0
0.8304922428653515,0.5,0.446809,0.01752791783957683,0.6409768478505758,0
0.11013215859030837,0.16666666666666666,0.787234,0.3170414823522133,0.7621663660582794,1
0.07623060716337866,0.6666666666666666,0.829787,0.01741191573607201,0.5743232492690571,0
0.8052097299367937,0.0,0.297872,0.029603736814427573,0.5192196316582001,0
0.18655429994253975,0.5,0.0,0.013235840009898858,0.5752689882883651,0
0.0,0.33333333333333337,0.787234,0.0,0.6364327182423256,0
0.05094809423482091,0.16666666666666666,0.085106,0.024727781730442072,0.2882021921288547,0
0.8304922428653515,0.5,0.297872,0.011723945927552826,0.5711041725801874,0
0.8052097299367937,0.0,0.425532,0.030531753642466047,0.6527164857712737,0
0.01704654280789121,0.6666666666666666,0.978723,0.20455037584681537,0.4910052963930812,1
0.16950775713464852,0.16666666666666666,0.957447,0.013235840009898858,0.5557661440705473,0
0.06780310285385942,0.5,0.148936,0.14418288118291214,0.16985370957538481,0
0.05094809423482091,0.16666666666666666,0.659574,0.349317134284035,0.5498956886774801,1
0.05094809423482091,0.16666666666666666,0.106383,0.024147771212918,0.23404685926817875,0
0.9831449913809616,0.0,0.0,0.006615986636557686,0.3936756407922824,0
0.957670944263551,0.6666666666666666,0.170213,0.05978748414637919,0.1889785127585667,1
0.11013215859030837,0.16666666666666666,0.425532,0.3170414823522133,0.6646470535074444,1
0.16108025282512928,0.0,1.0,0.3170414823522133,0.5584162499093084,0
0.01704654280789121,0.6666666666666666,0.744681,0.1404708138707582,0.6320769727186751,0
0.9153418885271021,0.9999999999999999,0.404255,0.08463126798032605,0.6059450453076453,0
0.9321968971461405,0.16666666666666666,0.595745,0.14290685804435924,0.5599322326441616,0
0.05094809423482091,0.16666666666666666,0.638298,0.349317134284035,0.5284975478247367,1
0.10170465428078912,0.0,0.744681,0.27768970210659816,0.7951144878816846,1
0.9408159356445126,0.33333333333333337,1.0,0.06036749466390323,0.6123831986853846,1
0.9153418885271021,0.9999999999999999,0.212766,0.07801141460698488,0.08445334884532014,0
1.0,0.33333333333333337,0.617021,0.1508027345562533,0.5926906975175306,0
0.7965906914384218,0.9999999999999999,0.361702,0.013235840009898858,0.36546130552716355,0
0.9747174870714423,0.9999999999999999,0.404255,0.13338695208339776,0.5014198813943986,1
0.05937559854434016,0.33333333333333337,0.0,0.3132134129365546,0.5517897124469693,0
0.9660984485730703,0.8333333333333334,0.595745,0.06036749466390323,0.37398186675899187,0
0.11875119708868032,0.33333333333333337,0.425532,0.39760880997308745,0.6998672401349746,1
0.8391112813637235,0.6666666666666666,0.93617,0.14813081943885917,0.5902289757633693,1
0.8814403371001723,0.33333333333333337,0.106383,0.140586815974263,0.3533423537063932,0
0.10170465428078912,0.0,0.595745,0.20710628886070467,0.5379663938067459,1
0.12717870139819956,0.5,0.361702,0.3228454542642373,0.6508237348672211,1
0.17793526144416777,0.33333333333333337,0.808511,0.012651962755591328,0.7301639832541823,0
0.05094809423482091,0.16666666666666666,0.212766,0.14418288118291214,0.16966405262534862,0
0.9747174870714423,0.9999999999999999,0.510638,0.1336189562904074,0.5053963130179767,1
0.025474047117410453,0.8333333333333334,0.148936,0.023567760695393958,0.09486793384663757,0
0.8643937942922812,0.0,0.234043,0.11562703003681132,0.1081235545021887,1
0.9747174870714423,0.9999999999999999,0.893617,0.06036749466390323,0.5141065311998412,0
